  id   | empty_count | full_count | sum 
  3818 |          14 |        100 | 114
 10170 |          14 |        100 | 114
   824 |          15 |         99 | 114
 10175 |          13 |        101 | 114
   259 |          12 |        102 | 114
  4863 |          13 |        101 | 114
  2669 |          11 |        103 | 114
   115 |          13 |        101 | 114
  2447 |          14 |        100 | 114
  7472 |          13 |        101 | 114
  4449 |          12 |        102 | 114
  9356 |          14 |        100 | 114
  5656 |          14 |        100 | 114
  1540 |          14 |        100 | 114
  6006 |          13 |        101 | 114
 10710 |          13 |        101 | 114
  8915 |          11 |        103 | 114
  6989 |          12 |        102 | 114
  9328 |          14 |        100 | 114
  3841 |          14 |        100 | 114
  6997 |          12 |        102 | 114
  8182 |          14 |        100 | 114
  9450 |          14 |        100 | 114
   737 |          14 |        100 | 114
  3358 |          13 |        101 | 114
 11134 |          13 |        101 | 114
  6432 |          13 |        101 | 114
  6036 |          13 |        101 | 114
   632 |          13 |        101 | 114
  7012 |          13 |        101 | 114
  8035 |          12 |        102 | 114
  8929 |          13 |        101 | 114
 11801 |          13 |        101 | 114
  3851 |          13 |        101 | 114
  9548 |          10 |        104 | 114
    65 |          12 |        102 | 114
 10662 |          11 |        103 | 114
  9749 |          12 |        102 | 114
  9669 |          10 |        104 | 114
  8398 |          13 |        101 | 114
  7029 |          12 |        102 | 114
  2988 |          13 |        101 | 114
 10365 |          12 |        102 | 114
  2707 |          12 |        102 | 114
  9747 |          12 |        102 | 114
  1333 |          12 |        102 | 114
  8397 |          13 |        101 | 114
  6405 |          10 |        104 | 114
  2860 |          13 |        101 | 114
  8596 |          11 |        103 | 114
  6400 |          12 |        102 | 114
  8034 |          13 |        101 | 114
  3865 |          12 |        102 | 114
    64 |          13 |        101 | 114
  7632 |          15 |         99 | 114
  8194 |          14 |        100 | 114
 11103 |          13 |        101 | 114
  1375 |          11 |        103 | 114
  4805 |          10 |        104 | 114
  6393 |          14 |        100 | 114
 10202 |          13 |        101 | 114
 11442 |          14 |        100 | 114
  9709 |          13 |        101 | 114
   711 |          12 |        102 | 114
 11770 |          12 |        102 | 114
  1055 |          13 |        101 | 114
  4331 |          13 |        101 | 114
  9987 |          11 |        103 | 114
  9555 |          15 |         99 | 114
  3879 |          14 |        100 | 114
  7494 |          13 |        101 | 114
  9163 |          11 |        103 | 114
  4774 |          14 |        100 | 114
  8018 |          13 |        101 | 114
  9558 |          14 |        100 | 114
  1745 |          11 |        103 | 114
  3884 |          11 |        103 | 114
  9969 |          12 |        102 | 114
  7092 |          12 |        102 | 114
  1727 |          13 |        101 | 114
  2742 |          12 |        102 | 114
  4369 |          11 |        103 | 114
 11067 |          13 |        101 | 114
  5714 |          11 |        104 | 115
  9690 |          12 |        103 | 115
  9687 |           9 |        106 | 115
  4268 |          13 |        102 | 115
  9383 |          10 |        105 | 115
  9404 |          11 |        104 | 115
  9406 |          13 |        102 | 115
  9411 |          13 |        102 | 115
  1467 |          14 |        101 | 115
  1462 |          13 |        102 | 115
  1321 |          16 |         99 | 115
  1450 |          14 |        101 | 115
  1328 |          13 |        102 | 115
  9454 |          12 |        103 | 115
  9460 |          12 |        103 | 115
  1334 |          16 |         99 | 115
  9675 |          13 |        102 | 115
  9472 |          14 |        101 | 115
  1337 |          14 |        101 | 115
  9615 |          12 |        103 | 115
  9475 |          12 |        103 | 115
  1342 |          13 |        102 | 115
  9482 |          13 |        102 | 115
   100 |          12 |        103 | 115
  9602 |          14 |        101 | 115
  1362 |          14 |        101 | 115
  9511 |          11 |        104 | 115
  9522 |           8 |        107 | 115
  9586 |          11 |        104 | 115
  9540 |          11 |        104 | 115
  9549 |          11 |        104 | 115
  9559 |          12 |        103 | 115
  5626 |          14 |        101 | 115
  4257 |          12 |        103 | 115
  5998 |          14 |        101 | 115
  4578 |          15 |        100 | 115
  4214 |          10 |        105 | 115
  4209 |           9 |        106 | 115
  6092 |          12 |        103 | 115
  4176 |          12 |        103 | 115
  6105 |          13 |        102 | 115
  5552 |           9 |        106 | 115
  4153 |          13 |        102 | 115
  4650 |          11 |        104 | 115
  4477 |           9 |        106 | 115
  6114 |           7 |        108 | 115
  6117 |          12 |        103 | 115
  4136 |          14 |        101 | 115
  6124 |          10 |        105 | 115
  5738 |          12 |        103 | 115
  6151 |          12 |        103 | 115
  4098 |           9 |        106 | 115
  5507 |          11 |        104 | 115
  4069 |          11 |        104 | 115
   305 |          11 |        104 | 115
  4059 |           8 |        107 | 115
  5490 |          12 |        103 | 115
  4034 |          14 |        101 | 115
  3992 |          14 |        101 | 115
  4713 |          13 |        102 | 115
  3982 |          14 |        101 | 115
  5453 |          13 |        102 | 115
  5447 |          13 |        102 | 115
   375 |          11 |        104 | 115
  4458 |          14 |        101 | 115
  6296 |          11 |        104 | 115
  4750 |          10 |        105 | 115
  3924 |          12 |        103 | 115
  4457 |          14 |        101 | 115
  4760 |          12 |        103 | 115
  6370 |          12 |        103 | 115
  6392 |          13 |        102 | 115
 11806 |          14 |        101 | 115
   277 |          12 |        103 | 115
  6420 |          15 |        100 | 115
  3853 |          10 |        105 | 115
  5293 |          13 |        102 | 115
  3846 |          13 |        102 | 115
  6446 |          12 |        103 | 115
 11364 |          12 |        103 | 115
  5289 |          11 |        104 | 115
  6467 |          10 |        105 | 115
  6469 |          13 |        102 | 115
  3824 |          13 |        102 | 115
  4871 |          13 |        102 | 115
  6486 |          13 |        102 | 115
  5687 |          13 |        102 | 115
  3792 |          11 |        104 | 115
  3784 |          12 |        103 | 115
  3777 |          13 |        102 | 115
  3768 |          12 |        103 | 115
  5251 |          13 |        102 | 115
  6563 |          13 |        102 | 115
  6564 |          13 |        102 | 115
  3752 |          13 |        102 | 115
  3751 |          14 |        101 | 115
  4905 |          13 |        102 | 115
  6573 |          13 |        102 | 115
 11380 |          12 |        103 | 115
  6576 |          13 |        102 | 115
  3708 |          12 |        103 | 115
  5227 |          13 |        102 | 115
  3695 |          10 |        105 | 115
  6629 |          13 |        102 | 115
  6653 |          12 |        103 | 115
  3646 |          12 |        103 | 115
  3638 |          13 |        102 | 115
  3623 |          11 |        104 | 115
  3621 |          13 |        102 | 115
  5004 |          12 |        103 | 115
  6697 |          14 |        101 | 115
   404 |          18 |         97 | 115
  6706 |          13 |        102 | 115
  5175 |          14 |        101 | 115
  6717 |          12 |        103 | 115
  4439 |          13 |        102 | 115
  5166 |          11 |        104 | 115
  5064 |          12 |        103 | 115
  5112 |          14 |        101 | 115
  3546 |          14 |        101 | 115
  6780 |          12 |        103 | 115
  3542 |          13 |        102 | 115
 11261 |          13 |        102 | 115
   405 |          13 |        102 | 115
  6814 |          12 |        103 | 115
  6816 |          13 |        102 | 115
  3503 |          14 |        101 | 115
 11409 |          14 |        101 | 115
  6828 |           8 |        107 | 115
  3487 |          14 |        101 | 115
  6845 |          12 |        103 | 115
  3473 |          11 |        104 | 115
   432 |          12 |        103 | 115
   433 |          14 |        101 | 115
  3442 |          13 |        102 | 115
 11196 |          13 |        102 | 115
  6904 |          14 |        101 | 115
  6912 |          13 |        102 | 115
 11422 |          14 |        101 | 115
  6922 |          12 |        103 | 115
 11168 |          13 |        102 | 115
   482 |          11 |        104 | 115
  6986 |          14 |        101 | 115
 11124 |          13 |        102 | 115
 11122 |          15 |        100 | 115
  3346 |          12 |        103 | 115
   221 |          13 |        102 | 115
   507 |          13 |        102 | 115
  3335 |          10 |        105 | 115
  3317 |          11 |        104 | 115
   529 |          13 |        102 | 115
  7081 |          12 |        103 | 115
  7084 |          12 |        103 | 115
  3285 |          13 |        102 | 115
  7142 |          13 |        102 | 115
  3264 |          13 |        102 | 115
  7188 |          12 |        103 | 115
  7189 |          13 |        102 | 115
   571 |          12 |        103 | 115
 10974 |          13 |        102 | 115
  7203 |          12 |        103 | 115
    35 |          11 |        104 | 115
  7217 |          12 |        103 | 115
  7221 |          14 |        101 | 115
